,lat,category,name,transactions,reviews,rating,price_scale,Distance_from_Bike_Station
1224,-122.6619177,Wine Bars,Bar Botellón,['delivery'],61,5.0,1,198
1225,-122.6619177,Breweries,Wayfinder Beer,['delivery'],312,4.0,2,375
1226,-122.6775563,Brewpubs,Deschutes Brewery Portland Public House,"['delivery', 'pickup']",3427,4.0,2,340
1227,-122.6775563,American (New),Portland City Grill,"['delivery', 'pickup']",3285,4.0,3,342
1228,-122.6775563,Breakfast & Brunch,Mother’s Bistro & Bar,"['delivery', 'pickup']",4899,4.5,2,433
1229,-122.6775563,Thai,Farmhouse Kitchen Thai Cuisine,[],499,4.0,2,253
1230,-122.6775563,Vietnamese,Butterfly Belly Asian Cuisine,"['delivery', 'pickup']",519,4.0,2,159
1231,-122.6775563,Southern,Screen Door Pearl District,['delivery'],576,4.5,2,425
1232,-122.6775563,Greek,Eleni's Philoxenia,"['delivery', 'pickup']",355,4.0,2,207
1233,-122.6775563,Bars,Tanner Creek Tavern,['delivery'],126,4.0,2,180
1234,-122.6775563,Breakfast & Brunch,Cheryl’s on 12th,"['delivery', 'pickup']",2409,4.5,2,564
1235,-122.6775563,Gay Bars,Stag PDX,[],117,3.5,2,53
1236,-122.6775563,Italian,Grassa,"['delivery', 'pickup']",1971,4.0,2,559
1237,-122.6775563,Seafood,Jake's Famous Crawfish,"['delivery', 'pickup']",1812,4.0,3,544
1238,-122.6775563,Italian,Piattino,"['delivery', 'pickup']",517,4.0,2,419
1239,-122.6775563,Italian,Allora,"['delivery', 'pickup']",328,4.0,2,279
1240,-122.6775563,Cocktail Bars,Raven’s Manor,[],251,4.5,2,628
1241,-122.6775563,Italian,Trattoria Gallo Nero,['delivery'],306,4.0,2,222
1242,-122.6775563,Bars,Ground Kontrol Classic Arcade,[],1403,4.0,1,194
1243,-122.6775563,American (New),Arden ,['delivery'],178,4.5,3,325
1244,-122.6775563,Mediterranean,Lil' Shalom,"['delivery', 'pickup']",522,4.5,2,649
1245,-122.6775563,Steakhouses,El Gaucho,['delivery'],714,4.0,4,399
1246,-122.6296306,American (New),Ava Gene's,['delivery'],709,4.0,3,8
1247,-122.6296306,Beer Bar,Olympia Provisions Public House,['delivery'],171,4.0,2,25
1248,-122.6296306,Bakeries,Lauretta Jean's,['delivery'],546,4.0,1,29
1249,-122.6296306,Italian,Cibo,"['delivery', 'pickup', 'restaurant_reservation']",519,4.0,2,145
1250,-122.6296306,Breweries,Little Beast Brewing Beer Garden,[],118,4.0,2,46
1251,-122.6296306,Ice Cream & Frozen Yogurt,Salt & Straw,"['pickup', 'delivery']",1533,4.5,2,75
1252,-122.6296306,Italian,Casa Italia On Division,['delivery'],384,4.5,2,337
1253,-122.6296306,Bakeries,St. Honoré Boulangerie,"['pickup', 'delivery']",303,4.0,2,93
1254,-122.6296306,Burgers,PDX Sliders,"['pickup', 'delivery']",458,4.5,2,304
1255,-122.6296306,American (Traditional),The Richmond Bar,['delivery'],135,4.0,2,225
1256,-122.6296306,Donuts,Blue Star Donuts,"['pickup', 'delivery']",876,4.0,1,129
1257,-122.6296306,Thai,Kati Portland,"['delivery', 'pickup']",420,4.5,2,420
1258,-122.6296306,Asian Fusion,Oma's Hideaway,"['pickup', 'delivery']",179,4.0,2,254
1259,-122.6296306,Italian,Artigiano,[],116,4.0,2,130
1260,-122.6296306,Beer Bar,Sessionable,['delivery'],71,4.5,2,250
1261,-122.6296306,Sushi Bars,Yataimura Maru,['delivery'],620,4.0,2,456
1262,-122.6296306,Indian,Bollywood Theater,"['pickup', 'delivery']",766,4.0,2,382
1263,-122.6296306,"Beer, Wine & Spirits",Division Wines,[],104,5.0,2,200
1264,-122.6296306,Beer Bar,Reverend Nat's Hard Cider Taproom,[],116,4.5,2,143
1265,-122.6296306,Japanese,Kanji Fusion Restaurant,"['delivery', 'pickup']",69,4.5,2,289
1266,-122.6345551,Italian,Casa Italia On Division,['delivery'],384,4.5,2,60
1267,-122.6345551,Burgers,PDX Sliders,"['delivery', 'pickup']",458,4.5,2,84
1268,-122.6345551,Latin American,Mestizo,"['delivery', 'pickup']",153,4.5,2,71
1269,-122.6345551,Thai,Kati Portland,"['pickup', 'delivery']",420,4.5,2,36
1270,-122.6345551,Indian,Bollywood Theater,"['pickup', 'delivery']",766,4.0,2,11
1271,-122.6345551,Japanese,Kanji Fusion Restaurant,"['delivery', 'pickup']",69,4.5,2,98
1272,-122.6345551,American (Traditional),The Richmond Bar,['delivery'],135,4.0,2,160
1273,-122.6345551,Asian Fusion,Oma's Hideaway,"['delivery', 'pickup']",179,4.0,2,134
1274,-122.6345551,Mexican,Tight Tacos,['delivery'],140,4.0,1,42
1275,-122.6345551,Beer Bar,Imperial Bottle Shop & Taproom,[],153,4.5,1,64
1276,-122.6345551,Lounges,Bula Kava House,['delivery'],122,4.0,1,106
1277,-122.6345551,Cocktail Bars,La Moule,['delivery'],310,4.5,3,473
1278,-122.6345551,American (New),Ava Gene's,['delivery'],709,4.0,3,379
1279,-122.6345551,Scandinavian,Broder Café,['delivery'],1345,4.5,2,467
1280,-122.6345551,Ice Cream & Frozen Yogurt,Eb & Bean,['delivery'],130,4.5,2,28
1281,-122.6345551,Ice Cream & Frozen Yogurt,Salt & Straw,"['pickup', 'delivery']",1533,4.5,2,312
1282,-122.6345551,Filipino,Magna Kusina,"['delivery', 'pickup']",160,4.5,2,432
1283,-122.6345551,Thai,Esan Thai,"['delivery', 'pickup']",45,4.0,2,45
1284,-122.6345551,Bakeries,Lauretta Jean's,['delivery'],546,4.0,1,399
1285,-122.6345551,Donuts,Blue Star Donuts,"['delivery', 'pickup']",876,4.0,1,256
1286,-122.6846749,Japanese,Behind the Museum Cafe,['delivery'],406,4.5,2,111
1287,-122.6846749,Seafood,Southpark Seafood,"['pickup', 'delivery']",1509,4.0,3,339
1288,-122.6846749,French,Higgins Restaurant,['delivery'],589,4.0,3,209
1289,-122.6846749,Lebanese,Karam Restaurant & Bar,"['pickup', 'delivery']",99,4.5,2,126
1290,-122.6846749,Coffee & Tea,In J Coffee,['delivery'],80,5.0,1,95
1291,-122.6846749,Cocktail Bars,Swine Moonshine & Whiskey Bar,[],361,4.0,2,385
1292,-122.6846749,Hawaiian,Beastro By Marshawn Lynch,['restaurant_reservation'],137,3.5,2,194
1293,-122.6846749,American (Traditional),McMenamins Market Street Pub,['delivery'],225,3.0,2,121
1294,-122.6846749,Donuts,Sesame Donuts,"['pickup', 'delivery']",106,4.5,1,150
1295,-122.6846749,Sushi Bars,Shigezo Izakaya,"['pickup', 'delivery']",743,3.5,2,302
1296,-122.6846749,Steakhouses,Ruth's Chris Steak House,"['pickup', 'delivery']",588,4.0,3,465
1297,-122.6846749,Pizza,21st Century Pizza,"['pickup', 'delivery']",187,4.0,1,216
1298,-122.6846749,Brazilian,Fogo de Chão Brazilian Steakhouse,"['pickup', 'delivery']",1784,4.0,4,454
1299,-122.6846749,Breakfast & Brunch,Fried Egg I'm In Love,['delivery'],631,4.5,1,538
1300,-122.6846749,Japanese,Murata Restaurant,"['pickup', 'delivery']",377,4.5,2,628
1301,-122.6846749,Coffee & Tea,Coava Coffee Roasters,['delivery'],196,4.5,2,157
1302,-122.6846749,Thai,Thai Chili Jam Restaurant,"['pickup', 'delivery']",240,4.0,2,248
1303,-122.6846749,Vegan,Loving Hut,"['pickup', 'delivery']",435,4.5,1,234
1304,-122.6846749,Gastropubs,Leaky Roof,[],317,4.0,2,485
1305,-122.6846749,Italian,Pastini,"['pickup', 'delivery']",502,4.0,2,407
1306,-122.6870298,Seafood,Southpark Seafood,"['pickup', 'delivery']",1509,4.0,3,490
1307,-122.6870298,French,Higgins Restaurant,['delivery'],589,4.0,3,396
1308,-122.6870298,Pizza,21st Century Pizza,"['pickup', 'delivery']",187,4.0,1,194
1309,-122.6870298,Lebanese,Karam Restaurant & Bar,"['pickup', 'delivery']",99,4.5,2,196
1310,-122.6870298,Japanese,Behind the Museum Cafe,['delivery'],406,4.5,2,258
1311,-122.6870298,Cocktail Bars,Swine Moonshine & Whiskey Bar,[],361,4.0,2,543
1312,-122.6870298,Thai,Thai Chili Jam Restaurant,"['pickup', 'delivery']",240,4.0,2,201
1313,-122.6870298,Vegan,Loving Hut,"['pickup', 'delivery']",435,4.5,1,196
1314,-122.6870298,Sushi Bars,Shigezo Izakaya,"['pickup', 'delivery']",743,3.5,2,453
1315,-122.6870298,Gastropubs,Leaky Roof,[],317,4.0,2,361
1316,-122.6870298,Indian,Dil Se Indian Cuisine,"['pickup', 'delivery']",193,4.5,2,194
1317,-122.6870298,Coffee & Tea,In J Coffee,['delivery'],80,5.0,1,220
1318,-122.6870298,Coffee & Tea,Coava Coffee Roasters,['delivery'],196,4.5,2,195
1319,-122.6870298,Italian,Pastini,"['pickup', 'delivery']",502,4.0,2,551
1320,-122.6870298,Breakfast & Brunch,The Daily Feast,"['pickup', 'delivery']",528,4.0,2,510
1321,-122.6870298,American (Traditional),McMenamins Market Street Pub,['delivery'],225,3.0,2,204
1322,-122.6870298,Donuts,Sesame Donuts,"['pickup', 'delivery']",106,4.5,1,240
1323,-122.6870298,Hawaiian,Beastro By Marshawn Lynch,['restaurant_reservation'],137,3.5,2,350
1324,-122.6870298,American (Traditional),Rogue Hall,['delivery'],143,3.0,2,281
1325,-122.6870298,Bars,Library Taphouse & Kitchen,"['pickup', 'delivery']",79,4.0,2,513
1326,-122.6777159,Seafood,King Tide Fish and Shell,"['pickup', 'delivery']",225,4.0,2,306
1327,-122.6777159,Japanese,Murata Restaurant,"['pickup', 'delivery']",377,4.5,2,234
1328,-122.6777159,Chinese,Duck House Chinese Restaurant,"['delivery', 'pickup']",948,4.0,2,384
1329,-122.6777159,Asian Fusion,Phat Cart,"['pickup', 'delivery']",262,4.5,2,356
1330,-122.6777159,Italian,Il Terrazzo,['delivery'],228,4.0,2,296
1331,-122.6777159,Dim Sum,Dough Zone - Downtown Portland,[],490,4.0,2,448
1332,-122.6777159,Steakhouses,Morton's The Steakhouse,"['pickup', 'delivery']",363,4.0,4,363
1333,-122.6777159,Sports Bars,Portland Sports Bar and Grill,"['pickup', 'delivery']",175,3.5,2,313
1334,-122.6777159,Seafood,McCormick & Schmick's Harborside at the Marina,"['pickup', 'delivery']",685,3.0,3,337
1335,-122.6777159,Whiskey Bars,Proof Reader,['delivery'],46,4.0,3,348
1336,-122.6777159,Buffets,Hot Pot City,['delivery'],423,3.5,2,130
1337,-122.6777159,Pizza,LoveVerona Pizza&Pasta DownTown,"['pickup', 'delivery']",332,4.0,2,447
1338,-122.6777159,Chinese,Tasty Corner,"['pickup', 'delivery']",74,4.0,2,492
1339,-122.6777159,Bars,Library Taphouse & Kitchen,"['pickup', 'delivery']",79,4.0,2,465
1340,-122.6777159,Breakfast & Brunch,Little River Cafe,"['pickup', 'delivery']",200,4.0,2,239
1341,-122.6777159,Mediterranean,Gastro Mania,"['pickup', 'delivery']",50,4.5,1,385
1342,-122.6777159,Ramen,The House of Ramen,"['pickup', 'delivery']",344,4.0,2,431
1343,-122.6777159,Pizza,Pizza Schmizza Pub & Grub,"['pickup', 'delivery']",200,3.5,1,295
1344,-122.6777159,Coffee & Tea,Ole Latte Coffee,[],83,4.5,1,344
1345,-122.6777159,Lounges,Xport Bar & Lounge,['delivery'],140,3.0,2,469
1346,-122.6716433,Lebanese,Al Hawr,"['pickup', 'delivery', 'restaurant_reservation']",326,4.5,2,241
1347,-122.6716433,Mexican,Cha Cha Cha Taqueria Moody,"['pickup', 'delivery']",127,3.0,2,130
1348,-122.6716433,Juice Bars & Smoothies,Greenleaf Juice,"['pickup', 'delivery']",83,4.0,2,126
1349,-122.6716433,American (Traditional),Daily Cafe at the Tram,['delivery'],75,3.5,1,41
1350,-122.6716433,Pubs,The Growler Guys,['delivery'],83,4.5,2,353
1351,-122.6716433,Donuts,Blue Star Donuts,[],149,4.0,1,295
1352,-122.6716433,Coffee & Tea,Oracle Coffee Company,['delivery'],145,4.5,1,445
1353,-122.6716433,Pizza,Sweet Heart Pizza,"['pickup', 'delivery']",116,4.0,2,321
1354,-122.6716433,Vietnamese,Bambuza Vietnam Kitchen - Portland,"['pickup', 'delivery']",254,3.5,2,255
1355,-122.6716433,Wine Bars,Frank Wine Bar,[],66,4.5,2,332
1356,-122.6716433,Cafes,Ross Island Grocery & Cafe,"['pickup', 'delivery']",120,4.0,1,350
1357,-122.6716433,Delis,Flying Elephants at South Waterfront,"['pickup', 'delivery']",51,3.5,2,452
1358,-122.6716433,Delis,Urbana Market,[],26,4.0,1,249
1359,-122.6716433,Thai,Sutisa Thai Food,"['pickup', 'delivery']",31,4.5,1,419
1360,-122.6716433,Coffee & Tea,Ovation Coffee & Tea,['delivery'],37,4.5,2,366
1361,-122.6716433,Desserts,Dolce Vita Bistro,[],19,3.0,1,231
1362,-122.6716433,Sandwiches,Subway,"['pickup', 'delivery']",43,2.5,1,289
1363,-122.6716433,Coffee & Tea,Starbucks,['delivery'],17,3.5,1,452
1364,-122.7006608,Thai,Langbaan,[],239,4.5,4,81
1365,-122.7006608,Pizza,Life of Pie,['delivery'],237,4.5,2,143
1366,-122.7006608,Italian,Fillmore Trattoria,"['delivery', 'pickup']",153,4.5,2,146
1367,-122.7006608,Food Trucks,Bing Mi Food Cart,['delivery'],482,4.5,2,91
1368,-122.7006608,Bakeries,St. Honoré Boulangerie,"['delivery', 'pickup']",600,4.0,2,79
1369,-122.7006608,French,St. Jack,['delivery'],390,4.0,3,211
1370,-122.7006608,American (Traditional),Farmer and the Beast,[],75,4.5,2,91
1371,-122.7006608,Ramen,Ramen Ippo,"['delivery', 'pickup']",48,4.5,2,92
1372,-122.7006608,American (New),Grassa,"['delivery', 'pickup']",548,4.0,2,276
1373,-122.7006608,Ramen,Nob Hill Food Carts,[],27,4.0,2,105
1374,-122.7006608,Breakfast & Brunch,Pine State Biscuits,"['delivery', 'pickup']",246,4.0,2,149
1375,-122.7006608,Brewpubs,Hammer & Stitch Brewing Company,"['delivery', 'pickup']",71,4.5,2,264
1376,-122.7006608,Pizza,Pizza Thief,['delivery'],128,5.0,2,380
1377,-122.7006608,Cocktail Bars,Bar West,"['delivery', 'pickup']",90,4.5,2,603
1378,-122.7006608,Pizza,Please Louise,['delivery'],195,4.5,2,488
1379,-122.7006608,American (Traditional),Stepping Stone Cafe,['delivery'],879,4.0,2,259
1380,-122.7006608,Coffee & Tea,Dragonfly Coffee House,['delivery'],265,4.5,1,14
1381,-122.7006608,Burmese,Top Burmese Burma Joy,"['delivery', 'pickup']",72,4.5,2,398
1382,-122.7006608,Bars,McMenamins Tavern & Pool,['delivery'],148,3.5,2,173
1383,-122.7006608,Juice Bars & Smoothies,Moberi,"['delivery', 'pickup']",168,4.5,1,150
1384,-122.6949424,Pizza,Please Louise,['delivery'],195,4.5,2,54
1385,-122.6949424,American (Traditional),Breakside Brewery,['delivery'],359,4.0,2,128
1386,-122.6949424,Chicken Shop,Mama Bird,"['pickup', 'delivery']",137,4.5,2,52
1387,-122.6949424,American (New),Grassa,"['pickup', 'delivery']",548,4.0,2,279
1388,-122.6949424,French,St. Jack,['delivery'],390,4.0,3,289
1389,-122.6949424,Pizza,Life of Pie,['delivery'],237,4.5,2,331
1390,-122.6949424,Cocktail Bars,Bar West,"['pickup', 'delivery']",90,4.5,2,256
1391,-122.6949424,Thai,Langbaan,[],239,4.5,4,410
1392,-122.6949424,Italian,Fillmore Trattoria,"['pickup', 'delivery']",153,4.5,2,500
1393,-122.6949424,Ice Cream & Frozen Yogurt,Fifty Licks,"['pickup', 'delivery']",52,4.5,2,56
1394,-122.6949424,Coffee & Tea,Good Coffee - Slabtown,['delivery'],96,4.5,1,105
1395,-122.6949424,Burmese,Top Burmese Burma Joy,"['pickup', 'delivery']",72,4.5,2,371
1396,-122.6949424,Mediterranean,Gastro Mania,"['pickup', 'delivery']",321,4.5,2,250
1397,-122.6949424,Brewpubs,Hammer & Stitch Brewing Company,"['pickup', 'delivery']",71,4.5,2,591
1398,-122.6949424,Food Trucks,Bing Mi Food Cart,['delivery'],482,4.5,2,466
1399,-122.6949424,Moroccan,Marrakesh Restaurant,"['pickup', 'delivery']",572,4.0,2,298
1400,-122.6949424,Bakeries,St. Honoré Boulangerie,"['pickup', 'delivery']",600,4.0,2,406
1401,-122.6949424,Mexican,Matador NW Portland,"['pickup', 'delivery']",871,3.5,2,291
1402,-122.6949424,Korean,Bibi2go,"['pickup', 'delivery']",319,4.5,1,529
1403,-122.6949424,Breakfast & Brunch,Pine State Biscuits,"['pickup', 'delivery']",246,4.0,2,325
1404,-122.6815957,Sushi Bars,Yama Sushi & Sake Bar,"['pickup', 'delivery']",945,4.0,2,135
1405,-122.6815957,Spanish,Can Font,"['pickup', 'delivery']",245,4.0,2,85
1406,-122.6815957,Italian,Via Delizia,"['pickup', 'delivery']",338,4.0,2,78
1407,-122.6815957,American (Traditional),The Fields Bar & Grill,"['pickup', 'delivery']",403,4.0,2,95
1408,-122.6815957,Tacos,Carlita's - Portland,"['pickup', 'delivery']",223,4.0,2,118
1409,-122.6815957,Wine Bars,Andina,['delivery'],3202,4.5,3,552
1410,-122.6815957,Bakeries,Lovejoy Bakers,['delivery'],499,3.5,2,96
1411,-122.6815957,Breakfast & Brunch,Ovation Coffee & Tea,['delivery'],846,4.5,1,170
1412,-122.6815957,Lounges,Olive or Twist,['delivery'],155,4.5,2,146
1413,-122.6815957,American (Traditional),Jojo,[],128,4.0,2,247
1414,-122.6815957,Italian,Piazza Italia,"['pickup', 'delivery']",1055,4.0,2,251
1415,-122.6815957,Sushi Bars,Momoyama,"['pickup', 'delivery']",118,4.5,3,253
1416,-122.6815957,Cocktail Bars,Bar Rione,['delivery'],47,4.5,2,237
1417,-122.6815957,Italian,Allora,"['pickup', 'delivery']",328,4.0,2,457
1418,-122.6815957,Coffee & Tea,Tea Bar,['delivery'],267,4.0,2,91
1419,-122.6815957,American (New),Lot Four Urban Eatery,['delivery'],17,4.0,2,111
1420,-122.6815957,Pizza,The Star,['delivery'],340,4.0,2,453
1421,-122.6815957,Sports Bars,River Pig Saloon,"['pickup', 'delivery']",378,4.0,2,491
1422,-122.6815957,Bars,Cider Bite,"['pickup', 'delivery']",249,4.5,2,465
1423,-122.6815957,Ice Cream & Frozen Yogurt,Cool Moon Ice Cream,"['pickup', 'delivery']",502,4.5,2,238
1424,-122.6844227,American (Traditional),Jojo,[],128,4.0,2,142
1425,-122.6844227,Wine Bars,Andina,['delivery'],3202,4.5,3,498
1426,-122.6844227,American (Traditional),The Fields Bar & Grill,"['delivery', 'pickup']",403,4.0,2,151
1427,-122.6844227,Sushi Bars,Yama Sushi & Sake Bar,"['delivery', 'pickup']",945,4.0,2,293
1428,-122.6844227,Italian,Via Delizia,"['delivery', 'pickup']",338,4.0,2,144
1429,-122.6844227,Tacos,Carlita's - Portland,"['delivery', 'pickup']",223,4.0,2,168
1430,-122.6844227,Coffee & Tea,Nossa Familia Coffee,['delivery'],240,4.5,1,100
1431,-122.6844227,Spanish,Can Font,"['delivery', 'pickup']",245,4.0,2,239
1432,-122.6844227,Italian,Piazza Italia,"['delivery', 'pickup']",1055,4.0,2,253
1433,-122.6844227,Breakfast & Brunch,Ovation Coffee & Tea,['delivery'],846,4.5,1,296
1434,-122.6844227,Coffee & Tea,Sisters Coffee Company - Portland,['delivery'],271,4.5,2,10
1435,-122.6844227,Cocktail Bars,Bar Rione,['delivery'],47,4.5,2,227
1436,-122.6844227,Lounges,Olive or Twist,['delivery'],155,4.5,2,189
1437,-122.6844227,Pizza,The Star,['delivery'],340,4.0,2,375
1438,-122.6844227,Italian,Allora,"['delivery', 'pickup']",328,4.0,2,554
1439,-122.6844227,Sushi Bars,Momoyama,"['delivery', 'pickup']",118,4.5,3,331
1440,-122.6844227,American (Traditional),The Triple Lindy,[],82,4.5,2,306
1441,-122.6844227,Bars,Cider Bite,"['delivery', 'pickup']",249,4.5,2,427
1442,-122.6844227,Sports Bars,River Pig Saloon,"['delivery', 'pickup']",378,4.0,2,434
1443,-122.6844227,Tacos,Papi Chulo's,"['delivery', 'pickup']",321,4.0,2,376
1444,-122.6895659,American (Traditional),The Triple Lindy,[],82,4.5,2,168
1445,-122.6895659,Italian,Justa Pasta,['delivery'],315,4.0,2,138
1446,-122.6895659,Lounges,Paymaster Lounge,['delivery'],233,4.0,2,147
1447,-122.6895659,Italian,Serratto,['delivery'],705,4.0,3,484
1448,-122.6895659,Cocktail Bars,Bar West,"['delivery', 'pickup']",90,4.5,2,426
1449,-122.6895659,American (Traditional),Jojo,[],128,4.0,2,469
1450,-122.6895659,Pizza,Please Louise,['delivery'],195,4.5,2,488
1451,-122.6895659,Pizza,The Star,['delivery'],340,4.0,2,576
1452,-122.6895659,Bars,Cider Bite,"['delivery', 'pickup']",249,4.5,2,662
1453,-122.6895659,Italian,Caffe Mingo,['delivery'],268,4.0,2,510
1454,-122.6895659,Sports Bars,River Pig Saloon,"['delivery', 'pickup']",378,4.0,2,640
1455,-122.6895659,Brewpubs,Bantam Tavern,"['delivery', 'pickup']",76,4.5,2,429
1456,-122.6895659,Mediterranean,Gastro Mania,"['delivery', 'pickup']",321,4.5,2,265
1457,-122.6895659,American (Traditional),Emerald Line,['delivery'],60,4.5,2,530
1458,-122.6895659,Tacos,Papi Chulo's,"['delivery', 'pickup']",321,4.0,2,598
1459,-122.6895659,Moroccan,Marrakesh Restaurant,"['delivery', 'pickup']",572,4.0,2,411
1460,-122.6895659,Chicken Shop,Mama Bird,"['delivery', 'pickup']",137,4.5,2,563
1461,-122.6895659,Pizza,Ranch PDX,"['delivery', 'pickup']",155,4.5,2,424
1462,-122.6895659,American (New),Cafe Nell,['delivery'],635,3.5,2,316
1463,-122.6895659,Coffee & Tea,Nossa Familia Coffee,['delivery'],240,4.5,1,408
1464,-122.6355462,Middle Eastern,DarSalam,"['pickup', 'delivery']",492,4.5,2,24
1465,-122.6355462,Tapas/Small Plates,Urdaneta,['delivery'],328,4.5,3,119
1466,-122.6355462,Irish Pub,T.C. O'Leary's,['delivery'],100,4.0,2,26
1467,-122.6355462,Ethiopian,Abyssinian Kitchen,['delivery'],178,4.5,2,44
1468,-122.6355462,Pizza,Bella Pizza,"['pickup', 'delivery']",238,4.0,2,36
1469,-122.6355462,Mexican,La Bonita,['delivery'],435,4.0,2,45
1470,-122.6355462,Vietnamese,Thom Portland,[],42,5.0,2,122
1471,-122.6355462,Thai,Cha Ba Thai,"['pickup', 'delivery']",162,3.5,2,102
1472,-122.6355462,Latin American,Teote Mezcalería,"['pickup', 'delivery']",97,3.5,3,156
1473,-122.6355462,Mexican,La Sirenita,"['pickup', 'delivery']",304,4.0,1,71
1474,-122.6355462,Wine Bars,Dame,"['pickup', 'delivery']",181,4.5,3,392
1475,-122.6355462,American (Traditional),Wilder,['delivery'],194,4.5,2,423
1476,-122.6355462,Lounges,The Knock Back,['delivery'],192,4.5,2,470
1477,-122.6355462,Mexican,RJ Skillets,"['pickup', 'delivery']",107,5.0,2,289
1478,-122.6355462,Ramen,Akasaru Ramen,"['pickup', 'delivery']",186,3.5,2,154
1479,-122.6355462,Donuts,Angel's Donuts & Ice Cream,['delivery'],428,4.0,1,92
1480,-122.6355462,Pubs,Binks,['delivery'],160,4.0,1,151
1481,-122.6355462,Cocktail Bars,Expatriate,['delivery'],290,4.0,2,374
1482,-122.6355462,Cafes,Just Bob.,['delivery'],167,4.5,1,408
1483,-122.6355462,Thai,Thai Noon Restaurant,['delivery'],305,3.5,2,214
1484,-122.6305372,Hotels,McMenamins Kennedy School,[],1482,4.0,2,42
1485,-122.6305372,Bars,Boiler Room at Kennedy School,[],22,4.5,2,45
1486,-122.6305372,Wine Bars,Dame,"['delivery', 'pickup']",181,4.5,3,426
1487,-122.6305372,Cocktail Bars,Courtyard Restaurant at Kennedy School,[],52,3.0,2,32
1488,-122.6305372,American (Traditional),Wilder,['delivery'],194,4.5,2,410
1489,-122.6305372,Cocktail Bars,Expatriate,['delivery'],290,4.0,2,414
1490,-122.6305372,Bars,Cypress Room at the Kennedy School,['delivery'],9,3.5,2,42
1491,-122.6305372,Mediterranean,Aladdin's Cafe Restaurant,"['delivery', 'pickup']",352,4.0,2,456
1492,-122.6305372,Bakeries,Flour Market,[],19,5.0,1,403
1493,-122.6305372,Thai,YUI,"['delivery', 'pickup']",50,4.5,2,396
1494,-122.6305372,Pubs,Concordia Ale House,"['pickup', 'delivery']",163,3.5,2,225
1495,-122.6305372,Burgers,Bless Your Heart Burgers,['delivery'],112,4.0,2,295
1496,-122.6305372,Coffee & Tea,Kiss Coffee,['delivery'],34,5.0,2,359
